Detail ID,Title,Article,Standard Number,Wr Wrk Inst,RH Acct Number,Publisher,Pub Date,Number of Copies,Reported Value,Market,Market Period From,Market Period To,Author
10103975,Collecting the new : museums and contemporary art,Collecting New - Media Art: Just like anything else1088.89 only different,12345XX-26586,123456789,1000020431,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103976,Collecting the new : museums and contemporary art,Collecting New - Media Art: Just like anything else1088.89 only different,12345XX-26588,123456789,1000001877,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103977,Commonweal (1924- ),ETHICAL TEACHING OF JESUS; ETHICAL TEACHING OF JESUS; NON-VIOLENT CHRISTOLOGY,12345XX-27451,123456789,1000015441,,12/12/3000,,10.83,Univ,2015,2015,
10103978,Commonweal (1924- ),ETHICAL TEACHING OF JESUS; ETHICAL TEACHING OF JESUS; NON-VIOLENT CHRISTOLOGY,12345XX-27462,123456789,1000001804,,12/12/3000,,10.83,Univ,2015,2015,
10103979,Community organizing and community building for health,Media Advocacy: A Strategy for Empowering People and Communities,12345XX-27938,123456789,1000026087,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103980,Community organizing and community building for health,Media Advocacy: A Strategy for Empowering People and Communities,12345XX-27955,123456789,1000010094,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103981,Contemporary curriculum discourses : twenty years of JCT,Remembering Capital: On the Connections Between French Fries and Education,12345XX-29778,123456789,1000027124,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103982,Contemporary curriculum discourses : twenty years of JCT,Remembering Capital: On the Connections Between French Fries and Education,12345XX-29779,123456789,1000024250,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103983,Coping with chronic illness,Enhancing Self Esteem,12345XX-30584,123456789,1000021131,,12/12/3000,,10.83,Univ,2015,2015,
10103984,Coping with chronic illness,Enhancing Self Esteem,12345XX-30593,123456789,1000015940,,12/12/3000,,10.83,Univ,2015,2015,
10103985,Creeds of the churches : a reader in Christian doctrine1088.89 from the Bible to the present,Creeds of the Churches (rev. ed),12345XX-31384,123456789,1000027059,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103986,Creeds of the churches : a reader in Christian doctrine1088.89 from the Bible to the present,Creeds of the Churches (rev. ed),12345XX-31391,123456789,1000018084,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103987,Dental hygiene in review,,12345XX-37078,123456789,1000026430,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103988,Dental hygiene in review,,12345XX-37079,123456789,1000019418,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103989,Does technology drive history? : the dilemma of technological determinism,Technological Momentum,12345XX-40155,123456789,1000009317,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103990,Does technology drive history? : the dilemma of technological determinism,Technological Momentum,12345XX-40170,123456789,1000012039,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103991,Doing qualitative research,Sampling in Qualitative Inquiry,12345XX-40334,123456789,1000029111,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103992,Doing qualitative research,Sampling in Qualitative Inquiry,12345XX-40341,123456789,1000017192,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103993,English language teaching materials : theory and practice,English Language Teaching Materials: Theory and Practice,12345XX-45118,123456789,1000002541,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103994,English language teaching materials : theory and practice,English Language Teaching Materials: Theory and Practice,12345XX-45140,123456789,1000005799,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103995,Environmental ethics (1979- ),Radical American Environmental and Wilderness Preservation,12345XX-45477,123456789,1000018621,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103996,Environmental ethics (1979- ),Radical American Environmental and Wilderness Preservation,12345XX-45503,123456789,1000012794,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103997,Ethics in sport,Boxing1088.89 Paternalism1088.89 and Legal Moralism,12345XX-46898,123456789,1000008766,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103998,Ethics in sport,Boxing1088.89 Paternalism1088.89 and Legal Moralism,12345XX-46927,123456789,1000027256,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10103999,Feminist studies : FS,Native American Feminist1088.89 Sovereignty and Social Change,12345XX-51179,123456789,1000008145,,12/12/3000,,10.83,Univ,2015,2015,
10104000,Feminist studies : FS,Native American Feminist1088.89 Sovereignty and Social Change,12345XX-51228,123456789,1000024427,,12/12/3000,,10.83,Univ,2015,2015,
10104001,Fides et historia : official publication of the Conference on Faith and History,Fides et Historia,12345XX-51763,123456789,1000005974,,12/12/3000,,10.83,Univ,2015,2015,
10104002,Fides et historia : official publication of the Conference on Faith and History,Fides et Historia,12345XX-51765,123456789,1000000626,,12/12/3000,,10.83,Univ,2015,2015,
10104003,Film theory goes to the movies,Thelma and Louise and the Cultural Generation of the New Butch Femme,12345XX-52434,123456789,1000029070,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104004,Film theory goes to the movies,Thelma and Louise and the Cultural Generation of the New Butch Femme,12345XX-52441,123456789,1000007948,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104005,Free rein = La cl?e des champs,Situation of Surrealism between the Two Wars,12345XX-54731,123456789,1000002795,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104006,Free rein = La cl?e des champs,Situation of Surrealism between the Two Wars,12345XX-54733,123456789,1000025375,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104007,From subjects to subjectivities : a handbook of interpretive and participatory methods,Phenomenological and Participatory Research on Schizophrenia,12345XX-55386,123456789,1000007947,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104008,From subjects to subjectivities : a handbook of interpretive and participatory methods,Phenomenological and Participatory Research on Schizophrenia,12345XX-55392,123456789,1000006041,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104009,Gender1088.89 race1088.89 and class in media : a text-reader,Popular Culture and Queer Representation: A Critical Perspective,12345XX-57151,123456789,1000024086,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104010,Gender1088.89 race1088.89 and class in media : a text-reader,Popular Culture and Queer Representation: A Critical Perspective,12345XX-57225,123456789,1000013279,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104011,Global feminism : transnational women's activism1088.89 organizing1088.89 and human rights,Global Feminism: Transnational Women's Activism1088.89 Organizing and Human Rights,12345XX-58557,123456789,1000006844,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104012,Global feminism : transnational women's activism1088.89 organizing1088.89 and human rights,Global Feminism: Transnational Women's Activism1088.89 Organizing and Human Rights,12345XX-58568,123456789,1000015633,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104013,Global sex workers : rights1088.89 resistance1088.89 and redefinition,Global Sex Workers: Rights1088.89 Resistance1088.89 and Redefinition,12345XX-58799,123456789,1000002147,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104014,Global sex workers : rights1088.89 resistance1088.89 and redefinition,Forced to Choose: Beyond the Voluntary vs. Forced Prostitution Dichotomy,12345XX-58814,123456789,1000032404,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104015,Global sex workers : rights1088.89 resistance1088.89 and redefinition,Global Sex Workers: Rights1088.89 Resistance1088.89 and Redefinition,12345XX-58824,123456789,1000016082,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104016,Global sex workers : rights1088.89 resistance1088.89 and redefinition,Forced to Choose: Beyond the Voluntary vs. Forced Prostitution Dichotomy,12345XX-58839,123456789,1000012255,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104017,Global shift : transforming the world economy,Technology:: the great growling engine of change,12345XX-58876,123456789,1000017355,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104018,Global shift : transforming the world economy,Technology:: the great growling engine of change,12345XX-58877,123456789,1000000430,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104019,Gothic architecture and scholasticism,,12345XX-59878,123456789,1000017216,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104020,Gothic architecture and scholasticism,,12345XX-59886,123456789,1000016835,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104021,Handbook of archaeological theories,in Handbook of Archaeological Theories (Edited by: R. Alexander Bentley1088.89 Herbert D. G. Maschner and Christopher Chippindale) ? 2008,12345XX-61455,123456789,1000029042,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104022,Handbook of archaeological theories,Culture History: A Culture-Historical Approach,12345XX-61458,123456789,1000021940,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104023,Handbook of archaeological theories,in Handbook of Archaeological Theories (Edited by: R. Alexander Bentley1088.89 Herbert D. G. Maschner and Christopher Chippindale) ? 2008,12345XX-61480,123456789,1000031580,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104024,Handbook of archaeological theories,Culture History: A Culture-Historical Approach,12345XX-61483,123456789,1000000530,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104025,Harper's anthology of 20th century Native American poetry,Selected Poetry: Harjo,12345XX-63008,123456789,1000023319,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104026,Harper's anthology of 20th century Native American poetry,Selected Poetry: Harjo,12345XX-63012,123456789,1000007689,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104027,Health affairs (1981- ),Evidence-based quality improvement: the state of the Science,12345XX-64049,123456789,1000011186,,12/12/3000,,10.83,Univ,2015,2015,
10104028,Health affairs (1981- ),Evidence-based quality improvement: the state of the Science,12345XX-64084,123456789,1000004495,,12/12/3000,,10.83,Univ,2015,2015,
10104029,High lonesome : new & selected stories1088.89 1966-2006,How I Contemplated the Wortld?,12345XX-64901,123456789,1000022414,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104030,High lonesome : new & selected stories1088.89 1966-2006,How I Contemplated the Wortld?,12345XX-64904,123456789,1000015527,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104031,Images of issues : typifying contemporary social problems,Images of Issues: Typifying Contemporary Social Problems,12345XX-68641,123456789,1000011187,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104032,Images of issues : typifying contemporary social problems,Dark Figures and Child Victims: Statistical Claims about Missing Children,12345XX-68642,123456789,1000000453,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104033,Images of issues : typifying contemporary social problems,Images of Issues: Typifying Contemporary Social Problems,12345XX-68651,123456789,1000001376,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104034,Images of issues : typifying contemporary social problems,Dark Figures and Child Victims: Statistical Claims about Missing Children,12345XX-68652,123456789,1000020579,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104035,IndiVisible : African-Native American lives in the Americas,indivisible,12345XX-70281,123456789,1000026083,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104036,IndiVisible : African-Native American lives in the Americas,indivisible,12345XX-70283,123456789,1000001593,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104037,Industrial & labor relations review (1947- ),Selected Benefits and Costs of Compulsory Arbitration,12345XX-70300,123456789,1000010067,,12/12/3000,,10.83,Univ,2015,2015,
10104038,Industrial & labor relations review (1947- ),Selected Benefits and Costs of Compulsory Arbitration,12345XX-70317,123456789,1000016015,,12/12/3000,,10.83,Univ,2015,2015,
10104039,Integrated treatment for dual disorders : a guide to effective practice,Integrated Treatment for Dual Disorders: A Guide to Effective Practice,12345XX-71085,123456789,1000029942,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104040,Integrated treatment for dual disorders : a guide to effective practice,Integrated Treatment for Dual Disorders: A Guide to Effective Practice,12345XX-71229,123456789,1000003762,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104041,International journal of group psychotherapy (1951- ),in International Journal of Group Psychotherapy Volume: 42 Issue: 1 ? 1992,12345XX-72077,123456789,1000020102,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104042,International journal of group psychotherapy (1951- ),Psychodynamic Group Psychotherapy,12345XX-72098,123456789,1000002064,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104043,International journal of group psychotherapy (1951- ),in International Journal of Group Psychotherapy Volume: 42 Issue: 1 ? 1992,12345XX-72149,123456789,1000018815,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104044,International journal of group psychotherapy (1951- ),Psychodynamic Group Psychotherapy,12345XX-72170,123456789,1000006484,,12/12/3000,,10.83,Univ,2015,2015,Aarseth1088.89 Espen J.
10104045,Journal of British studies (1961- ),Going to the Fraternity Feast: Commensality & Social Relations in Late Medieval England,12345XX-76733,123456789,1000009404,,12/12/3000,,10.83,Univ,2015,2015,
10104046,Journal of British studies (1961- ),Going to the Fraternity Feast: Commensality & Social Relations in Late Medieval England,12345XX-76745,123456789,1000026818,,12/12/3000,,10.83,Univ,2015,2015,
10104047,Journal of democracy (1990- ),?What Makes Democracies Endure??http://login.ezproxy.library.ualberta.ca/login?url=http://muse.jhu.edu.login.ezproxy.library.ualberta.ca/journals/journal_of_democracy/v007/7.1przeworski.html,12345XX-77655,123456789,1000021884,,12/12/3000,,10.83,Univ,2015,2015,
10104048,Journal of democracy (1990- ),?What Makes Democracies Endure??http://login.ezproxy.library.ualberta.ca/login?url=http://muse.jhu.edu.login.ezproxy.library.ualberta.ca/journals/journal_of_democracy/v007/7.1przeworski.html,12345XX-77716,123456789,1000026870,,12/12/3000,,10.83,Univ,2015,2015,
10104049,Journal of leisure research (1969- ),Leisure Activity and Depressive Symptoms of Widowed and Married Women in Later Life,12345XX-79415,123456789,1000011870,,12/12/3000,,10.83,Univ,2015,2015,
10104050,Journal of leisure research (1969- ),Leisure Activity and Depressive Symptoms of Widowed and Married Women in Later Life,12345XX-79431,123456789,1000018768,,12/12/3000,,10.83,Univ,2015,2015,
10104051,Journal of mental health counseling (1987- ),in Journal of Mental Health Counselling Volume: 19 Issue: 2 ? 1997,12345XX-79622,123456789,1000020427,,12/12/3000,,10.83,Univ,2015,2015,
10104052,Journal of mental health counseling (1987- ),Empowering Techniques of Play Therapy: A Method for Working with Sexually Abused Children,12345XX-79623,123456789,1000024559,,12/12/3000,,10.83,Univ,2015,2015,
10104053,Journal of mental health counseling (1987- ),in Journal of Mental Health Counselling Volume: 19 Issue: 2 ? 1997,12345XX-79628,123456789,1000021110,,12/12/3000,,10.83,Univ,2015,2015,
10104054,Journal of mental health counseling (1987- ),Empowering Techniques of Play Therapy: A Method for Working with Sexually Abused Children,12345XX-79629,123456789,1000011810,,12/12/3000,,10.83,Univ,2015,2015,
10104055,Journal of pentecostal theology (1992- ),Paul's Appeal to the Experience of the Spirit in Galatians 3:1-5:  Christian Existence as Defined by the Cross and Effected by the Spirit,12345XX-80038,123456789,1000023732,,12/12/3000,,10.83,Univ,2015,2015,
10104056,Journal of pentecostal theology (1992- ),Paul's Appeal to the Experience of the Spirit in Galatians 3:1-5:  Christian Existence as Defined by the Cross and Effected by the Spirit,12345XX-80052,123456789,1000015496,,12/12/3000,,10.83,Univ,2015,2015,
